Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_2_j_A,X_3_j_A,X_5_j_A,X_8_j_A,X_9_j_A,X_22_j_A,X_23_j_A,X_24_j_A,X_40_j_A,X_99_j_A,X_0_j_B,X_5_j_B,X_7_j_B,X_8_j_B,X_11_j_B,X_14_j_B,X_15_j_B,X_16_j_B,X_34_j_B,X_44_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,53,66,Q4,09:33,,team defensive rebound,573,,,,4,0,1.0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,53,66,Q4,09:17,Goran Filipovic,Substitution out,557,2,A,CRO,4,1,16.0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,53,66,Q4,09:17,Jaleen Smith,Substitution in,557,3,A,CRO,4,2,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,53,66,Q4,09:08,Dario Saric,offensive rebound,548,9,A,CRO,4,0,9.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,53,66,Q4,09:08,Jaleen Smith,2pt fadeaway jump shot missed,548,3,A,CRO,4,0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,66,Q4,09:06,Dario Saric,free throw missed,546,9,A,CRO,4,0,2.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,66,Q4,09:06,Dario Saric,foul drawn,546,9,A,CRO,4,0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,66,Q4,09:06,Dario Saric,layup made,546,9,A,CRO,4,0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,66,Q4,09:06,Giannis Antetokounmpo,defensive rebound,546,34,B,GRE,4,0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,66,Q4,09:06,Vasilis Charalampopoulos,personal foul; 1 free throw awarded,546,15,B,GRE,4,0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,66,Q4,09:06,Vasilis Charalampopoulos,Substitution out,546,15,B,GRE,4,1,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,66,Q4,09:06,Giannis Antetokounmpo,Substitution in,546,34,B,GRE,4,2,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,66,Q4,08:46,Mateo Dreznjak,defensive rebound,526,23,A,CRO,4,0,20.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,66,Q4,08:46,Giannis Antetokounmpo,2pt pullup jump shot missed,526,34,B,GRE,4,0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,66,Q4,08:28,Ivica Zubac,foul drawn,508,40,A,CRO,4,0,18.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,66,Q4,08:28,Giannoulis Larentzakis,personal foul,508,5,B,GRE,4,0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,66,Q4,08:28,Konstantinos Mitoglou,Substitution out,508,44,B,GRE,4,1,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,66,Q4,08:28,Vasileios Toliopoulos,Substitution out,508,7,B,GRE,4,1,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,66,Q4,08:28,Georgios Papagiannis,Substitution in,508,14,B,GRE,4,2,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,66,Q4,08:28,Nick Calathes,Substitution in,508,8,B,GRE,4,2,0.0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,66,Q4,08:15,Dario Saric,2pt floating jump shot missed,495,9,A,CRO,4,0,13.0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,66,Q4,08:15,Thomas Walkup,defensive rebound,495,0,B,GRE,4,0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,68,Q4,07:54,Nick Calathes,made the assist,474,8,B,GRE,4,0,21.0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,68,Q4,07:54,Thomas Walkup,layup made,474,0,B,GRE,4,0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,68,Q4,07:28,Dario Saric,2pt driving layup missed,448,9,A,CRO,4,0,26.0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,68,Q4,07:28,Giannoulis Larentzakis,defensive rebound,448,5,B,GRE,4,0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,68,Q4,07:23,Jaleen Smith,personal foul,443,3,A,CRO,4,0,5.0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,68,Q4,07:23,Giannis Antetokounmpo,foul drawn,443,34,B,GRE,4,0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,68,Q4,07:23,Dario Saric,Substitution out,443,9,A,CRO,4,1,0.0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,68,Q4,07:23,Dario Dreznjak,Substitution in,443,24,A,CRO,4,2,0.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,68,Q4,07:07,Mateo Dreznjak,defensive rebound,427,23,A,CRO,4,0,16.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,68,Q4,07:07,Giannoulis Larentzakis,3pt pullup jump shot missed,427,5,B,GRE,4,0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,68,Q4,06:49,Ivica Zubac,turnover; ball handling,409,40,A,CRO,4,0,18.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,68,Q4,06:49,Nick Calathes,steal,409,8,B,GRE,4,0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,68,Q4,06:40,Ivica Zubac,defensive rebound,400,40,A,CRO,4,0,9.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,68,Q4,06:40,Georgios Papagiannis,3pt jump shot missed,400,14,B,GRE,4,0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,68,Q4,06:30,Mateo Dreznjak,turnover; bad pass,390,23,A,CRO,4,0,10.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,68,Q4,06:30,Giannis Antetokounmpo,steal,390,34,B,GRE,4,0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,68,Q4,06:07,Nick Calathes,offensive rebound,367,8,B,GRE,4,0,23.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,68,Q4,06:07,Nick Calathes,2pt floating jump shot missed,367,8,B,GRE,4,0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,68,Q4,05:59,Jaleen Smith,defensive rebound,359,3,A,CRO,4,0,8.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,68,Q4,05:59,Giannoulis Larentzakis,3pt jump shot missed,359,5,B,GRE,4,0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,68,Q4,05:54,Dario Dreznjak,offensive rebound,354,24,A,CRO,4,0,5.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,68,Q4,05:54,Mateo Dreznjak,2pt driving layup missed,354,23,A,CRO,4,0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,68,Q4,05:52,Jaleen Smith,foul drawn,352,3,A,CRO,4,0,2.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,68,Q4,05:52,Nick Calathes,personal foul,352,8,B,GRE,4,0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,68,Q4,05:52,Toni Nakic,Substitution out,352,99,A,CRO,4,1,0.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,68,Q4,05:52,Giannoulis Larentzakis,Substitution out,352,5,B,GRE,4,1,0.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,68,Q4,05:52,Giannis Antetokounmpo,Substitution out,352,34,B,GRE,4,1,0.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,55,68,Q4,05:52,Mario Hezonja,Substitution in,352,8,A,CRO,4,2,0.0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,68,Q4,05:52,Kostas Papanikolaou,Substitution in,352,16,B,GRE,4,2,0.0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,55,68,Q4,05:52,Konstantinos Mitoglou,Substitution in,352,44,B,GRE,4,2,0.0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,57,68,Q4,05:42,Mario Hezonja,made the assist,342,8,A,CRO,4,0,10.0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,57,68,Q4,05:42,Ivica Zubac,2pt hook shot made,342,40,A,CRO,4,0,0.0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,57,68,Q4,05:25,Ivica Zubac,defensive rebound,325,40,A,CRO,4,0,17.0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,57,68,Q4,05:25,Nick Calathes,2pt floating jump shot missed,325,8,B,GRE,4,0,0.0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,57,68,Q4,05:13,Mario Hezonja,foul drawn,313,8,A,CRO,4,0,12.0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,57,68,Q4,05:13,Thomas Walkup,personal foul,313,0,B,GRE,4,0,0.0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,57,68,Q4,05:13,Dario Dreznjak,Substitution out,313,24,A,CRO,4,1,0.0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,57,68,Q4,05:13,Konstantinos Mitoglou,Substitution out,313,44,B,GRE,4,1,0.0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,57,68,Q4,05:13,Dario Saric,Substitution in,313,9,A,CRO,4,2,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,57,68,Q4,05:13,Giannis Antetokounmpo,Substitution in,313,34,B,GRE,4,2,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,57,68,Q4,05:03,Jaleen Smith,3pt pullup jump shot missed,303,3,A,CRO,4,0,10.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,57,68,Q4,05:03,Kostas Papanikolaou,defensive rebound,303,16,B,GRE,4,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,57,68,Q4,04:45,Ivica Zubac,personal foul; 2 free throws awarded,285,40,A,CRO,4,0,18.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,57,69,Q4,04:45,Giannis Antetokounmpo,1st of 2 free throws made,285,34,B,GRE,4,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,57,68,Q4,04:45,Giannis Antetokounmpo,foul drawn,285,34,B,GRE,4,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,57,69,Q4,04:45,Nick Calathes,made the assist,285,8,B,GRE,4,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,57,70,Q4,04:45,Giannis Antetokounmpo,2nd of 2 free throws made,285,34,B,GRE,4,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,60,70,Q4,04:21,Mateo Dreznjak,made the assist,261,23,A,CRO,4,0,24.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,60,70,Q4,04:21,Dario Saric,3pt jump shot made,261,9,A,CRO,4,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,60,72,Q4,04:02,Nick Calathes,made the assist,242,8,B,GRE,4,0,19.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,60,72,Q4,04:02,Giannis Antetokounmpo,2pt pullup jump shot made,242,34,B,GRE,4,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,60,72,Q4,03:53,Mateo Dreznjak,foul drawn,233,23,A,CRO,4,0,9.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,62,72,Q4,03:53,Mateo Dreznjak,2nd of 2 free throws made,233,23,A,CRO,4,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,61,72,Q4,03:53,Mateo Dreznjak,1st of 2 free throws made,233,23,A,CRO,4,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,60,72,Q4,03:53,Thomas Walkup,personal foul; 2 free throws awarded,233,0,B,GRE,4,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,62,72,Q4,03:34,Jaleen Smith,defensive rebound,214,3,A,CRO,4,0,19.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,62,72,Q4,03:34,Thomas Walkup,3pt step back jump shot missed,214,0,B,GRE,4,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,62,72,Q4,03:13,Mateo Dreznjak,3pt jump shot missed,193,23,A,CRO,4,0,21.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,62,72,Q4,03:13,Giannis Antetokounmpo,defensive rebound,193,34,B,GRE,4,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,62,75,Q4,02:48,Georgios Papagiannis,3pt jump shot made,168,14,B,GRE,4,0,25.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,62,75,Q4,02:48,Giannis Antetokounmpo,made the assist,168,34,B,GRE,4,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,65,75,Q4,02:30,Mateo Dreznjak,made the assist,150,23,A,CRO,4,0,18.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,65,75,Q4,02:30,Mario Hezonja,3pt jump shot made,150,8,A,CRO,4,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,65,75,Q4,02:29,,Timeout,149,,,,4,0,1.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
