Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_1_j_A,X_5_j_A,X_6_j_A,X_7_j_A,X_8_j_A,X_10_j_A,X_12_j_A,X_26_j_A,X_27_j_A,X_32_j_A,X_85_j_A,X_99_j_A,X_2_j_B,X_6_j_B,X_7_j_B,X_8_j_B,X_9_j_B,X_11_j_B,X_14_j_B,X_32_j_B,X_45_j_B,X_51_j_B,X_99_j_B,game_code,X_2_j_A,X_4_j_A,X_18_j_A,X_24_j_A,X_30_j_A,X_34_j_A,X_91_j_A,X_1_j_B,X_5_j_B,X_10_j_B,X_12_j_B,X_26_j_B,X_27_j_B,X_85_j_B,X_0_j_B,X_13_j_B,X_17_j_B,X_42_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,16,Q1,03:00,Johannes Thiemann,Substitution in,1980,32.0,B,GER,1,2,0.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,16,Q1,03:00,Johannes Thiemann,defensive rebound,1980,32.0,B,GER,1,0,0.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,16,Q1,03:00,Johannes Voigtmann,Substitution out,1980,7.0,B,GER,1,1,0.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,1,,0.0,,,0,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,16,16,Q1,02:44,Nicolas Batum,defensive rebound,1964,5.0,A,FRA,1,0,16.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,16,Q1,02:44,Johannes Thiemann,3pt jump shot missed,1964,32.0,B,GER,1,0,0.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,16,16,Q1,02:30,Nicolas Batum,2pt step back jump shot missed,1950,5.0,A,FRA,1,0,14.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,16,Q1,02:29,,team defensive rebound,1949,,,,1,0,1.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,16,16,Q1,02:29,Guerschon Yabusele,personal foul,1949,7.0,A,FRA,1,0,0.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,16,Q1,02:29,Dennis Schroder,foul drawn,1949,17.0,B,GER,1,0,0.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,16,16,Q1,02:11,Guerschon Yabusele,defensive rebound,1931,7.0,A,FRA,1,0,18.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,16,Q1,02:11,Moritz Wagner,2pt driving layup missed,1931,13.0,B,GER,1,0,0.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,16,16,Q1,02:06,Guerschon Yabusele,turnover; ball handling,1926,7.0,A,FRA,1,0,5.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,16,Q1,02:06,Johannes Thiemann,steal,1926,32.0,B,GER,1,0,0.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,16,Q1,01:59,Dennis Schroder,3pt jump shot missed,1919,17.0,B,GER,1,0,7.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,16,Q1,01:59,Nick Weiler-Babb,offensive rebound,1919,6.0,B,GER,1,0,0.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,18,Q1,01:51,Dennis Schroder,2pt driving layup made,1911,17.0,B,GER,1,0,8.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,16,18,Q1,01:28,Guerschon Yabusele,foul drawn,1888,7.0,A,FRA,1,0,23.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,18,Q1,01:28,Johannes Thiemann,personal foul,1888,32.0,B,GER,1,0,0.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,16,18,Q1,01:28,Rudy Gobert,Substitution out,1888,27.0,A,FRA,1,1,0.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,16,18,Q1,01:28,Nicolas Batum,Substitution out,1888,5.0,A,FRA,1,1,0.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,18,Q1,01:28,Dennis Schroder,Substitution out,1888,17.0,B,GER,1,1,0.0,0.0,1,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,16,18,Q1,01:28,Mathias Lessort,Substitution in,1888,26.0,A,FRA,1,2,0.0,0.0,1,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,16,18,Q1,01:28,Bilal Coulibaly,Substitution in,1888,99.0,A,FRA,1,2,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,0.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,18,Q1,01:28,Franz Wagner,Substitution in,1888,9.0,B,GER,1,2,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,16,18,Q1,01:23,Isaia Cordinier,2pt step back jump shot missed,1883,8.0,A,FRA,1,0,5.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,18,Q1,01:20,,team defensive rebound,1880,,,,1,0,3.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,16,18,Q1,01:03,Guerschon Yabusele,defensive rebound,1863,7.0,A,FRA,1,0,17.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,18,Q1,01:03,Nick Weiler-Babb,3pt step back jump shot missed,1863,6.0,B,GER,1,0,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,16,18,Q1,00:42,Isaia Cordinier,3pt pullup jump shot missed,1842,8.0,A,FRA,1,0,21.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,18,Q1,00:42,Franz Wagner,defensive rebound,1842,9.0,B,GER,1,0,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,16,18,Q1,00:28,Isaia Cordinier,personal foul; 2 free throws awarded,1828,8.0,A,FRA,1,0,14.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,18,Q1,00:28,Isaac Bonga,foul drawn,1828,0.0,B,GER,1,0,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,19,Q1,00:28,Isaac Bonga,1st of 2 free throws made,1828,0.0,B,GER,1,0,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,19,Q1,00:28,Isaac Bonga,2nd of 2 free throws missed,1828,0.0,B,GER,1,0,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,19,Q1,00:28,Nick Weiler-Babb,made the assist,1828,6.0,B,GER,1,0,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,19,Q1,00:26,,team offensive rebound,1826,,,,1,0,2.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,16,19,Q1,00:25,Mathias Lessort,personal foul; 2 free throws awarded,1825,26.0,A,FRA,1,0,1.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,19,Q1,00:25,Moritz Wagner,foul drawn,1825,13.0,B,GER,1,0,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,20,Q1,00:25,Nick Weiler-Babb,made the assist,1825,6.0,B,GER,1,0,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,20,Q1,00:25,Moritz Wagner,1st of 2 free throws made,1825,13.0,B,GER,1,0,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,21,Q1,00:25,Moritz Wagner,2nd of 2 free throws made,1825,13.0,B,GER,1,0,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,16,21,Q1,00:07,Guerschon Yabusele,foul drawn,1807,7.0,A,FRA,1,0,18.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,21,Q1,00:07,Johannes Thiemann,personal foul; 2 free throws awarded,1807,32.0,B,GER,1,0,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,21,Q1,00:07,Nick Weiler-Babb,Substitution out,1807,6.0,B,GER,1,1,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,16,21,Q1,00:07,Dennis Schroder,Substitution in,1807,17.0,B,GER,1,2,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,0,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,17,21,Q1,00:07,Guerschon Yabusele,1st of 2 free throws made,1807,7.0,A,FRA,1,0,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,0,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,17,21,Q1,00:07,Andrew Albicy,made the assist,1807,6.0,A,FRA,1,0,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,0,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,18,21,Q1,00:07,Guerschon Yabusele,2nd of 2 free throws made,1807,7.0,A,FRA,1,0,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,0,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
,12,14,Q1,00:00,,End of quarter,1800,,,,1,0,7.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,0,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,18,24,Q1,00:00,Dennis Schroder,made the assist,1800,17.0,B,GER,1,0,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,0,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,18,24,Q1,00:00,Isaac Bonga,3pt jump shot made,1800,0.0,B,GER,1,0,0.0,0.0,0,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,,0,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,18,24,Q2,10:00,,jump ball situation; throw-in,1800,,,,2,0,0.0,0.0,1,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,18,26,Q2,09:47,Moritz Wagner,dunk made,1787,13.0,B,GER,2,0,13.0,0.0,1,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,18,26,Q2,09:47,Franz Wagner,made the assist,1787,9.0,B,GER,2,0,0.0,0.0,1,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,18,26,Q2,09:21,Nicolas Batum,2pt jump shot missed,1761,5.0,A,FRA,2,0,26.0,0.0,1,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,18,26,Q2,09:21,Nick Weiler-Babb,defensive rebound,1761,6.0,B,GER,2,0,0.0,0.0,1,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,18,26,Q2,09:17,Andrew Albicy,personal foul,1757,6.0,A,FRA,2,0,4.0,0.0,1,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,18,26,Q2,09:17,Nick Weiler-Babb,foul drawn,1757,6.0,B,GER,2,0,0.0,0.0,1,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,18,26,Q2,09:17,Mathias Lessort,Substitution out,1757,26.0,A,FRA,2,1,0.0,0.0,1,1,1.0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,18,26,Q2,09:17,Victor Wembanyama,Substitution in,1757,32.0,A,FRA,2,2,0.0,0.0,1,1,1.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,18,26,Q2,09:04,Victor Wembanyama,blocked the shot,1744,32.0,A,FRA,2,0,13.0,0.0,1,1,1.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_64.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_64--competition_208722,18,26,Q2,09:04,Isaac Bonga,offensive rebound,1744,0.0,B,GER,2,0,0.0,0.0,1,1,1.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,,1,0,,1.0,,,1,,,,117650,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
